Season,Date,HomeTeam,AwayTeam,Side,Team,Point,LineBucket,OddsSource,DecimalOdds,ModelWinProbability,ModelPushProbability,MarketNoVigProbability,ModelMinusMarketProbability,ModelExpectedReturn,Result,FlatBetReturn,PositiveModelEV
2023/24,2023-08-27,Sheffield United,Man City,Home,Sheffield United,2.0,+1.5 or more,Pinnacle Close,2.08,0.26795254384479844,0.2139782126478528,0.46938775510204084,-0.2014352112572424,-0.22868049615496638,W,1.08,False
2023/24,2023-08-27,Sheffield United,Man City,Away,Man City,-2.0,-1.5 or more,Pinnacle Close,1.84,0.518069243507349,0.2139782126478528,0.5306122448979592,-0.012543001390610264,0.16722562070137487,L,-1.0,True
2023/24,2023-09-02,Brighton,Newcastle,Home,Brighton,0.0,near pick'em,Pinnacle Close,1.98,0.4340302997172993,0.22575070878492556,0.49489795918367346,-0.06086765946637418,0.08513070222517816,W,0.98,True
2023/24,2023-09-02,Brighton,Newcastle,Away,Newcastle,-0.0,near pick'em,Pinnacle Close,1.94,0.340218991497775,0.22575070878492556,0.5051020408163266,-0.16488304931855158,-0.11422444770939094,L,-1.0,False
2023/24,2023-09-02,Burnley,Tottenham,Home,Burnley,0.5,+0.5 to +1.0,Pinnacle Close,1.88,0.4732272387383833,0.0,0.5204081632653061,-0.04718092452692285,-0.11033279117183942,L,-1.0,False
2023/24,2023-09-02,Burnley,Tottenham,Away,Tottenham,-0.5,-0.5 to -1.0,Pinnacle Close,2.04,0.5267727612616164,0.0,0.47959183673469385,0.047180924526922574,0.07461643297369758,W,1.04,True
2023/24,2023-09-02,Sheffield United,Everton,Home,Sheffield United,0.0,near pick'em,Pinnacle Close,1.88,0.18813789959700325,0.20703259944434077,0.5216284987277354,-0.3334905991307322,-0.4392681493132931,PUSH,0.0,False
2023/24,2023-09-02,Sheffield United,Everton,Away,Everton,-0.0,near pick'em,Pinnacle Close,2.05,0.6048295009586562,0.20703259944434077,0.4783715012722647,0.1264579996863915,0.44693307640958585,PUSH,0.0,True
2023/24,2023-09-03,Crystal Palace,Wolves,Home,Crystal Palace,-0.5,-0.5 to -1.0,Pinnacle Close,1.9,0.53097894549621,0.0,0.5165394402035622,0.014439505292647814,0.008859996442799056,W,0.8999999999999999,True
2023/24,2023-09-03,Crystal Palace,Wolves,Away,Wolves,0.5,+0.5 to +1.0,Pinnacle Close,2.03,0.4690210545037897,0.0,0.48346055979643765,-0.014439505292647925,-0.04788725935730698,L,-1.0,False
2023/24,2023-09-03,Liverpool,Aston Villa,Home,Liverpool,-1.0,-0.5 to -1.0,Pinnacle Close,2.04,0.4322314249000332,0.22680300965984002,0.47959183673469385,-0.047360411834660665,0.10855511645590776,W,1.04,True
2023/24,2023-09-03,Liverpool,Aston Villa,Away,Aston Villa,1.0,+0.5 to +1.0,Pinnacle Close,1.88,0.3409655654401267,0.22680300965984002,0.5204081632653061,-0.17944259782517946,-0.13218172731272188,L,-1.0,False
2023/24,2023-09-16,Aston Villa,Crystal Palace,Home,Aston Villa,-0.5,-0.5 to -1.0,Pinnacle Close,1.98,0.4260557211585363,0.0,0.49489795918367346,-0.06884223802513717,-0.15640967210609813,W,0.98,False
2023/24,2023-09-16,Aston Villa,Crystal Palace,Away,Crystal Palace,0.5,+0.5 to +1.0,Pinnacle Close,1.94,0.5739442788414633,0.0,0.5051020408163266,0.06884223802513667,0.11345190095243873,L,-1.0,True
2023/24,2023-09-16,Newcastle,Brentford,Home,Newcastle,-1.0,-0.5 to -1.0,Pinnacle Close,2.11,0.28758002803250915,0.23332792636392494,0.46173469387755106,-0.1741546658450419,-0.15987821448748074,PUSH,0.0,False
2023/24,2023-09-16,Newcastle,Brentford,Away,Brentford,1.0,+0.5 to +1.0,Pinnacle Close,1.81,0.4790920456035658,0.23332792636392494,0.538265306122449,-0.059173260518883275,0.10048452890637904,PUSH,0.0,True
2023/24,2023-09-17,Everton,Arsenal,Home,Everton,1.0,+0.5 to +1.0,Pinnacle Close,1.94,0.44046484706824196,0.22955417092624375,0.5051020408163266,-0.06463719374808463,0.08405597423863315,PUSH,0.0,True
2023/24,2023-09-17,Everton,Arsenal,Away,Arsenal,-1.0,-0.5 to -1.0,Pinnacle Close,1.98,0.3299809820055145,0.22955417092624375,0.49489795918367346,-0.16491697717815895,-0.11708348470283753,PUSH,0.0,False
2023/24,2023-09-23,Crystal Palace,Fulham,Home,Crystal Palace,-0.5,-0.5 to -1.0,Pinnacle Close,2.1,0.5433900944874994,0.0,0.46700507614213205,0.07638501834536737,0.14111919842374887,L,-1.0,True
2023/24,2023-09-23,Crystal Palace,Fulham,Away,Fulham,0.5,+0.5 to +1.0,Pinnacle Close,1.84,0.4566099055125007,0.0,0.5329949238578681,-0.07638501834536737,-0.1598377738569987,W,0.8400000000000001,False
2023/24,2023-09-24,Brighton,Bournemouth,Home,Brighton,-1.5,-1.5 or more,Pinnacle Close,2.09,0.48998188385773533,0.0,0.46954314720812185,0.020438736649613487,0.024062137262666816,W,1.0899999999999999,True
2023/24,2023-09-24,Brighton,Bournemouth,Away,Bournemouth,1.5,+1.5 or more,Pinnacle Close,1.85,0.5100181161422646,0.0,0.530456852791878,-0.020438736649613487,-0.05646648513681052,L,-1.0,False
2023/24,2023-09-24,Chelsea,Aston Villa,Home,Chelsea,-0.5,-0.5 to -1.0,Pinnacle Close,1.91,0.5195211987133438,0.0,0.5139949109414759,0.0055262877718679215,-0.007714510457513424,L,-1.0,False
2023/24,2023-09-24,Chelsea,Aston Villa,Away,Aston Villa,0.5,+0.5 to +1.0,Pinnacle Close,2.02,0.48047880128665593,0.0,0.48600508905852424,-0.00552628777186831,-0.029432821400955045,W,1.02,False
2023/24,2023-09-24,Liverpool,West Ham,Home,Liverpool,-1.5,-1.5 or more,Pinnacle Close,2.01,0.4684513263594056,0.0,0.4872448979591837,-0.01879357159977807,-0.05841283401759473,W,1.0099999999999998,False
2023/24,2023-09-24,Liverpool,West Ham,Away,West Ham,1.5,+1.5 or more,Pinnacle Close,1.91,0.5315486736405944,0.0,0.5127551020408163,0.018793571599778125,0.015257966653535349,L,-1.0,True
2023/24,2023-09-30,Aston Villa,Brighton,Home,Aston Villa,0.0,near pick'em,Pinnacle Close,1.85,0.3507661769378843,0.23471541159151174,0.530456852791878,-0.17969067585399373,-0.11636716107340228,W,0.8500000000000001,False
2023/24,2023-09-30,Aston Villa,Brighton,Away,Brighton,-0.0,near pick'em,Pinnacle Close,2.09,0.41451841147060375,0.23471541159151174,0.46954314720812185,-0.05502473573751809,0.10105889156507353,L,-1.0,True
2023/24,2023-09-30,Bournemouth,Arsenal,Home,Bournemouth,1.0,+0.5 to +1.0,Pinnacle Close,2.04,0.41315643399345764,0.23585195640490977,0.4809160305343511,-0.06775959654089347,0.07869108175156342,L,-1.0,True
2023/24,2023-09-30,Bournemouth,Arsenal,Away,Arsenal,-1.0,-0.5 to -1.0,Pinnacle Close,1.89,0.35099160960163267,0.23585195640490977,0.5190839694656489,-0.16809235986401627,-0.10077390144800452,W,0.8899999999999999,False
2023/24,2023-09-30,Everton,Luton,Home,Everton,-1.0,-0.5 to -1.0,Pinnacle Close,1.87,0.31513331810792816,0.20435015102528312,0.5241730279898218,-0.20903970988189363,-0.20635054411289128,L,-1.0,False
2023/24,2023-09-30,Everton,Luton,Away,Luton,1.0,+0.5 to +1.0,Pinnacle Close,2.06,0.4805165308667885,0.20435015102528312,0.47582697201017815,0.004689558856610376,0.19421420461086747,W,1.06,True
2023/24,2023-09-30,Man United,Crystal Palace,Home,Man United,-1.0,-0.5 to -1.0,Pinnacle Close,1.98,0.28225153125686137,0.24648285916923668,0.49489795918367346,-0.2126464279268121,-0.19465910894217775,L,-1.0,False
2023/24,2023-09-30,Man United,Crystal Palace,Away,Crystal Palace,1.0,+0.5 to +1.0,Pinnacle Close,1.94,0.47126560957390173,0.24648285916923668,0.5051020408163266,-0.03383643124242486,0.16073814174260603,W,0.94,True
2023/24,2023-09-30,Newcastle,Burnley,Home,Newcastle,-1.5,-1.5 or more,Pinnacle Close,1.85,0.46247515878144424,0.0,0.530456852791878,-0.0679816940104338,-0.14442095625432816,W,0.8500000000000001,False
2023/24,2023-09-30,Newcastle,Burnley,Away,Burnley,1.5,+1.5 or more,Pinnacle Close,2.09,0.5375248412185557,0.0,0.46954314720812185,0.06798169401043386,0.1234269181467813,L,-1.0,True
2023/24,2023-09-30,Wolves,Man City,Home,Wolves,1.5,+1.5 or more,Pinnacle Close,2.05,0.4955777781611508,0.0,0.4783715012722647,0.017206276888886096,0.01593444523035903,W,1.0499999999999998,True
2023/24,2023-09-30,Wolves,Man City,Away,Man City,-1.5,-1.5 or more,Pinnacle Close,1.88,0.5044222218388493,0.0,0.5216284987277354,-0.017206276888886096,-0.05168622294296332,L,-1.0,False
2023/24,2023-10-01,Nott'm Forest,Brentford,Home,Nott'm Forest,0.0,near pick'em,Pinnacle Close,1.84,0.26320501014192565,0.24520765075924775,0.5329949238578681,-0.2697899137159424,-0.270495130579609,PUSH,0.0,False
2023/24,2023-10-01,Nott'm Forest,Brentford,Away,Brentford,-0.0,near pick'em,Pinnacle Close,2.1,0.49158733909882657,0.24520765075924775,0.46700507614213205,0.024582262956694523,0.2775410628667836,PUSH,0.0,True
2023/24,2023-10-02,Fulham,Chelsea,Home,Fulham,0.5,+0.5 to +1.0,Pinnacle Close,2.02,0.4957787878345078,0.0,0.48600508905852424,0.009773698775983553,0.0014731514257056988,L,-1.0,True
2023/24,2023-10-02,Fulham,Chelsea,Away,Chelsea,-0.5,-0.5 to -1.0,Pinnacle Close,1.91,0.5042212121654922,0.0,0.5139949109414759,-0.009773698775983664,-0.036937484763909956,W,0.9099999999999999,False
2023/24,2023-10-03,Luton,Burnley,Home,Luton,0.0,near pick'em,Pinnacle Close,2.06,0.4609905624745783,0.21192128489922157,0.47715736040609136,-0.016166797931513044,0.16156184359685288,L,-1.0,True
2023/24,2023-10-03,Luton,Burnley,Away,Burnley,-0.0,near pick'em,Pinnacle Close,1.88,0.3270881526262002,0.21192128489922157,0.5228426395939086,-0.19575448696770842,-0.1731529881635221,W,0.8799999999999999,False
2023/24,2023-10-07,Everton,Bournemouth,Home,Everton,-0.5,-0.5 to -1.0,Pinnacle Close,1.93,0.525811520446126,0.0,0.5089058524173028,0.016905668028823206,0.014816234461023148,W,0.9299999999999999,True
2023/24,2023-10-07,Everton,Bournemouth,Away,Bournemouth,0.5,+0.5 to +1.0,Pinnacle Close,2.0,0.47418847955387394,0.0,0.49109414758269715,-0.016905668028823206,-0.05162304089225206,L,-1.0,False
2023/24,2023-10-07,Fulham,Sheffield United,Home,Fulham,-1.0,-0.5 to -1.0,Pinnacle Close,1.85,0.522628891324996,0.21127239910208565,0.5292620865139949,-0.006633195188998853,0.17813584805332827,W,0.8500000000000001,True
2023/24,2023-10-07,Fulham,Sheffield United,Away,Sheffield United,1.0,+0.5 to +1.0,Pinnacle Close,2.08,0.26609870957291837,0.21127239910208565,0.4707379134860051,-0.2046392039130867,-0.23524228498624417,L,-1.0,False
2023/24,2023-10-21,Brentford,Burnley,Home,Brentford,-0.5,-0.5 to -1.0,Pinnacle Close,1.96,0.6388259570674417,0.0,0.5,0.13882595706744172,0.2520988758521857,W,0.96,True
2023/24,2023-10-21,Brentford,Burnley,Away,Burnley,0.5,+0.5 to +1.0,Pinnacle Close,1.96,0.3611740429325584,0.0,0.5,-0.1388259570674416,-0.2920988758521856,L,-1.0,False
2023/24,2023-10-21,Liverpool,Everton,Home,Liverpool,-1.5,-1.5 or more,Pinnacle Close,2.09,0.5502930037537284,0.0,0.4668367346938776,0.08345626905985076,0.1501123778452922,W,1.0899999999999999,True
2023/24,2023-10-21,Liverpool,Everton,Away,Everton,1.5,+1.5 or more,Pinnacle Close,1.83,0.4497069962462718,0.0,0.5331632653061223,-0.08345626905985054,-0.17703619686932248,L,-1.0,False
2023/24,2023-10-22,Aston Villa,West Ham,Home,Aston Villa,-0.5,-0.5 to -1.0,Pinnacle Close,2.02,0.4765817652973429,0.0,0.48600508905852424,-0.009423323761181324,-0.037304834099367246,W,1.02,False
2023/24,2023-10-22,Aston Villa,West Ham,Away,West Ham,0.5,+0.5 to +1.0,Pinnacle Close,1.91,0.5234182347026569,0.0,0.5139949109414759,0.009423323761181046,-0.0002711717179253448,L,-1.0,False
2023/24,2023-10-23,Tottenham,Fulham,Home,Tottenham,-1.0,-0.5 to -1.0,Pinnacle Close,1.85,0.44208684882646127,0.23273352948340303,0.530456852791878,-0.08837000396541678,0.050594199812356466,W,0.8500000000000001,True
2023/24,2023-10-23,Tottenham,Fulham,Away,Fulham,1.0,+0.5 to +1.0,Pinnacle Close,2.09,0.32517962169013603,0.23273352948340303,0.46954314720812185,-0.1443635255179858,-0.08764106118421272,L,-1.0,False
2023/24,2023-10-28,Arsenal,Sheffield United,Home,Arsenal,-2.5,-1.5 or more,Pinnacle Close,1.83,0.6030564009504645,0.0,0.5307692307692307,0.07228717018123387,0.10359321373935015,W,0.8300000000000001,True
2023/24,2023-10-28,Arsenal,Sheffield United,Away,Sheffield United,2.5,+1.5 or more,Pinnacle Close,2.07,0.39694359904953574,0.0,0.46923076923076923,-0.07228717018123348,-0.178326749967461,L,-1.0,False
2023/24,2023-10-29,Brighton,Fulham,Home,Brighton,-1.0,-0.5 to -1.0,Pinnacle Close,2.08,0.48321597440773284,0.21927844651585007,0.4707379134860051,0.012478060921727763,0.22436767328393448,L,-1.0,True
2023/24,2023-10-29,Brighton,Fulham,Away,Fulham,1.0,+0.5 to +1.0,Pinnacle Close,1.85,0.29750557907641706,0.21927844651585007,0.5292620865139949,-0.2317565074375778,-0.23033623219277838,W,0.8500000000000001,False
2023/24,2023-11-04,Burnley,Crystal Palace,Home,Burnley,0.0,near pick'em,Pinnacle Close,1.95,0.3026020852103624,0.28522061770503077,0.5025510204081632,-0.19994893519780083,-0.1247053161347626,L,-1.0,False
2023/24,2023-11-04,Burnley,Crystal Palace,Away,Crystal Palace,-0.0,near pick'em,Pinnacle Close,1.97,0.412177297084607,0.28522061770503077,0.49744897959183665,-0.08527168250722966,0.09720989296170646,W,0.97,True
2023/24,2023-11-04,Man City,Bournemouth,Home,Man City,-2.5,-1.5 or more,Pinnacle Close,1.88,0.4903758562199903,0.0,0.5216284987277354,-0.03125264250774512,-0.07809339030641832,W,0.8799999999999999,False
2023/24,2023-11-04,Man City,Bournemouth,Away,Bournemouth,2.5,+1.5 or more,Pinnacle Close,2.05,0.5096241437800098,0.0,0.4783715012722647,0.031252642507745065,0.04472949474901988,L,-1.0,True
2023/24,2023-11-04,Newcastle,Arsenal,Home,Newcastle,0.0,near pick'em,Pinnacle Close,2.0,0.4567939351023934,0.23004453513909615,0.49109414758269715,-0.03430021248030374,0.143632405343883,W,1.0,True
2023/24,2023-11-04,Newcastle,Arsenal,Away,Arsenal,-0.0,near pick'em,Pinnacle Close,1.93,0.3131615297585103,0.23004453513909615,0.5089058524173028,-0.1957443226587925,-0.16555371242697897,L,-1.0,False
2023/24,2023-11-04,Sheffield United,Wolves,Home,Sheffield United,0.5,+0.5 to +1.0,Pinnacle Close,2.05,0.46764168474954704,0.0,0.4783715012722647,-0.01072981652271765,-0.04133454626342864,W,1.0499999999999998,False
2023/24,2023-11-04,Sheffield United,Wolves,Away,Wolves,-0.5,-0.5 to -1.0,Pinnacle Close,1.88,0.5323583152504534,0.0,0.5216284987277354,0.010729816522717983,0.0008336326708523467,L,-1.0,True
2023/24,2023-11-05,Nott'm Forest,Aston Villa,Home,Nott'm Forest,0.5,+0.5 to +1.0,Pinnacle Close,1.96,0.5574626112076055,0.0,0.5,0.05746261120760554,0.0926267179669068,W,0.96,True
2023/24,2023-11-05,Nott'm Forest,Aston Villa,Away,Aston Villa,-0.5,-0.5 to -1.0,Pinnacle Close,1.96,0.44253738879239485,0.0,0.5,-0.05746261120760515,-0.13262671796690606,L,-1.0,False
2023/24,2023-11-11,Arsenal,Burnley,Home,Arsenal,-2.0,-1.5 or more,Pinnacle Close,2.06,0.2968732218742987,0.21720631318670244,0.4731457800511509,-0.17627255817685217,-0.17123484975224224,PUSH,0.0,False
2023/24,2023-11-11,Arsenal,Burnley,Away,Burnley,2.0,+1.5 or more,Pinnacle Close,1.85,0.48592046493899876,0.21720631318670244,0.526854219948849,-0.04093375500985019,0.11615917332385023,PUSH,0.0,True
2023/24,2023-11-11,Man United,Luton,Home,Man United,-1.5,-1.5 or more,Pinnacle Close,1.82,0.5819861788117859,0.0,0.5321336760925449,0.04985250271924102,0.059214845437450425,L,-1.0,True
2023/24,2023-11-11,Man United,Luton,Away,Luton,1.5,+1.5 or more,Pinnacle Close,2.07,0.41801382118821395,0.0,0.4678663239074551,-0.04985250271924113,-0.13471139014039718,W,1.0699999999999998,False
2023/24,2023-11-12,Aston Villa,Fulham,Home,Aston Villa,-1.0,-0.5 to -1.0,Pinnacle Close,2.12,0.33443233528018074,0.24547349142862387,0.46329113924050636,-0.12885880396032562,-0.04552995777739288,W,1.12,False
2023/24,2023-11-12,Aston Villa,Fulham,Away,Fulham,1.0,+0.5 to +1.0,Pinnacle Close,1.83,0.4200941732911953,0.24547349142862387,0.5367088607594936,-0.11661468746829834,0.014245828551511353,L,-1.0,True
2023/24,2023-11-12,West Ham,Nott'm Forest,Home,West Ham,-0.5,-0.5 to -1.0,Pinnacle Close,2.07,0.5500534922204205,0.0,0.47058823529411764,0.07946525692630291,0.13861072889627046,W,1.0699999999999998,True
2023/24,2023-11-12,West Ham,Nott'm Forest,Away,Nott'm Forest,0.5,+0.5 to +1.0,Pinnacle Close,1.84,0.44994650777957945,0.0,0.5294117647058822,-0.0794652569263028,-0.17209842568557376,L,-1.0,False
2023/24,2023-11-25,Newcastle,Chelsea,Home,Newcastle,0.0,near pick'em,Pinnacle Close,1.9,0.506486812541016,0.2242045882162058,0.5153061224489797,-0.008819309907963646,0.1865295320441362,W,0.8999999999999999,True
2023/24,2023-11-25,Newcastle,Chelsea,Away,Chelsea,-0.0,near pick'em,Pinnacle Close,2.02,0.2693085992427784,0.2242045882162058,0.48469387755102045,-0.21538527830824206,-0.23179204131338182,L,-1.0,False
2023/24,2023-11-26,Everton,Man United,Home,Everton,0.0,near pick'em,Pinnacle Close,1.93,0.3495374772317826,0.22405212071251912,0.5076530612244898,-0.15811558399270725,-0.1013405482301406,L,-1.0,False
2023/24,2023-11-26,Everton,Man United,Away,Man United,-0.0,near pick'em,Pinnacle Close,1.99,0.4264104020556984,0.22405212071251912,0.49234693877551017,-0.06593653671981176,0.07260882080335901,W,0.99,True
2023/24,2023-12-02,Arsenal,Wolves,Home,Arsenal,-1.5,-1.5 or more,Pinnacle Close,1.95,0.4931723977619964,0.0,0.5,-0.006827602238003605,-0.038313824364107074,L,-1.0,False
2023/24,2023-12-02,Arsenal,Wolves,Away,Wolves,1.5,+1.5 or more,Pinnacle Close,1.95,0.5068276022380035,0.0,0.5,0.006827602238003494,-0.011686175635893192,W,0.95,False
2023/24,2023-12-02,Newcastle,Man United,Home,Newcastle,-0.5,-0.5 to -1.0,Pinnacle Close,2.01,0.5732777165994652,0.0,0.4885496183206107,0.08472809827885452,0.15228821036492501,W,1.0099999999999998,True
2023/24,2023-12-02,Newcastle,Man United,Away,Man United,0.5,+0.5 to +1.0,Pinnacle Close,1.92,0.4267222834005349,0.0,0.5114503816793893,-0.08472809827885436,-0.18069321587097303,L,-1.0,False
2023/24,2023-12-02,Nott'm Forest,Everton,Home,Nott'm Forest,0.0,near pick'em,Pinnacle Close,2.01,0.38710263730346056,0.24378849280048603,0.4885496183206107,-0.10144698101715016,0.02186479378044165,L,-1.0,True
2023/24,2023-12-02,Nott'm Forest,Everton,Away,Everton,-0.0,near pick'em,Pinnacle Close,1.92,0.36910886989605335,0.24378849280048603,0.5114503816793893,-0.14234151178333593,-0.04752247699909151,W,0.9199999999999999,False
2023/24,2023-12-03,Bournemouth,Aston Villa,Home,Bournemouth,0.5,+0.5 to +1.0,Pinnacle Close,1.99,0.5448437492520947,0.0,0.49234693877551017,0.0524968104765845,0.08423906101166834,W,0.99,True
2023/24,2023-12-03,Bournemouth,Aston Villa,Away,Aston Villa,-0.5,-0.5 to -1.0,Pinnacle Close,1.93,0.45515625074790506,0.0,0.5076530612244898,-0.052496810476584777,-0.12154843605654331,L,-1.0,False
2023/24,2023-12-03,West Ham,Crystal Palace,Home,West Ham,-0.5,-0.5 to -1.0,Pinnacle Close,1.95,0.44397044255618073,0.0,0.5025510204081632,-0.05858057785198251,-0.13425763701544752,L,-1.0,False
2023/24,2023-12-03,West Ham,Crystal Palace,Away,Crystal Palace,0.5,+0.5 to +1.0,Pinnacle Close,1.97,0.5560295574438195,0.0,0.49744897959183665,0.058580577851982896,0.09537822816432451,W,0.97,True
2023/24,2023-12-05,Wolves,Burnley,Home,Wolves,-0.5,-0.5 to -1.0,Pinnacle Close,1.96,0.4545437748373798,0.0,0.5,-0.04545622516262021,-0.1090942013187357,W,0.96,False
2023/24,2023-12-05,Wolves,Burnley,Away,Burnley,0.5,+0.5 to +1.0,Pinnacle Close,1.96,0.5454562251626196,0.0,0.5,0.0454562251626196,0.06909420131873445,L,-1.0,True
2023/24,2023-12-06,Brighton,Brentford,Home,Brighton,-0.5,-0.5 to -1.0,Pinnacle Close,1.98,0.4732932185645352,0.0,0.49489795918367346,-0.021604740619138252,-0.06287942724222029,W,0.98,False
2023/24,2023-12-06,Brighton,Brentford,Away,Brentford,0.5,+0.5 to +1.0,Pinnacle Close,1.94,0.5267067814354646,0.0,0.5051020408163266,0.021604740619137974,0.02181115598480121,L,-1.0,True
2023/24,2023-12-06,Fulham,Nott'm Forest,Home,Fulham,-0.5,-0.5 to -1.0,Pinnacle Close,2.07,0.4569161089788804,0.0,0.47328244274809167,-0.01636633376921126,-0.054183654413717586,W,1.0699999999999998,False
2023/24,2023-12-06,Fulham,Nott'm Forest,Away,Nott'm Forest,0.5,+0.5 to +1.0,Pinnacle Close,1.86,0.5430838910211195,0.0,0.5267175572519084,0.01636633376921115,0.010136037299282363,L,-1.0,True
2023/24,2023-12-06,Sheffield United,Liverpool,Home,Sheffield United,2.0,+1.5 or more,Pinnacle Close,2.09,0.30704554530642836,0.201028419466959,0.46410256410256406,-0.1570570187961357,-0.15724639084260572,PUSH,0.0,False
2023/24,2023-12-06,Sheffield United,Liverpool,Away,Liverpool,-2.0,-1.5 or more,Pinnacle Close,1.81,0.49192603522661277,0.201028419466959,0.5358974358974359,-0.04397140067082311,0.09141454322712822,PUSH,0.0,True
2023/24,2023-12-09,Brighton,Burnley,Home,Brighton,-1.0,-0.5 to -1.0,Pinnacle Close,1.92,0.4544624239033808,0.23962175560200677,0.5114503816793893,-0.05698795777600846,0.11218960949649787,L,-1.0,True
2023/24,2023-12-09,Brighton,Burnley,Away,Burnley,1.0,+0.5 to +1.0,Pinnacle Close,2.01,0.3059158204946123,0.23962175560200677,0.4885496183206107,-0.18263379782599842,-0.14548744520382256,W,1.0099999999999998,False
2023/24,2023-12-09,Crystal Palace,Liverpool,Home,Crystal Palace,1.0,+0.5 to +1.0,Pinnacle Close,2.1,0.4802990163274702,0.24077301736831833,0.46700507614213205,0.013293940185338138,0.24940095165600573,PUSH,0.0,True
2023/24,2023-12-09,Crystal Palace,Liverpool,Away,Liverpool,-1.0,-0.5 to -1.0,Pinnacle Close,1.84,0.2789279663042116,0.24077301736831833,0.5329949238578681,-0.25406695755365644,-0.24599952463193217,PUSH,0.0,False
